trace_index,trace_id,tasks,num_transforms,chunk_tokens,total_edges,max_count,actual_work_size,static_max_capacity,static_capacity_actual_ratio,selected_capacity,class_capacity_actual_ratio,class_overflowed
7778,dolly_plen512_gen64_gpu1_sample_None_call_00001760_builder_0,1,2,32,572,572,36,36,1.0,36,1.0,0
7779,dolly_plen512_gen64_gpu1_sample_None_call_00001761_builder_0,1,2,32,573,573,36,36,1.0,36,1.0,0
7780,dolly_plen512_gen64_gpu1_sample_None_call_00001762_builder_0,1,2,32,574,574,36,36,1.0,36,1.0,0
7781,dolly_plen512_gen64_gpu1_sample_None_call_00001763_builder_0,1,2,32,575,575,36,36,1.0,36,1.0,0
7782,dolly_plen512_gen64_gpu1_sample_None_call_00001764_builder_0,1,2,32,513,513,34,34,1.0,36,1.0588235294117647,0
7783,dolly_plen512_gen64_gpu1_sample_None_call_00001765_builder_0,1,2,32,514,514,34,34,1.0,36,1.0588235294117647,0
7784,dolly_plen512_gen64_gpu1_sample_None_call_00001766_builder_0,1,2,32,515,515,34,34,1.0,36,1.0588235294117647,0
7785,dolly_plen512_gen64_gpu1_sample_None_call_00001767_builder_0,1,2,32,516,516,34,34,1.0,36,1.0588235294117647,0
7786,dolly_plen512_gen64_gpu1_sample_None_call_00001768_builder_0,1,2,32,517,517,34,34,1.0,36,1.0588235294117647,0
7787,dolly_plen512_gen64_gpu1_sample_None_call_00001769_builder_0,1,2,32,518,518,34,34,1.0,36,1.0588235294117647,0
7788,dolly_plen512_gen64_gpu1_sample_None_call_00001770_builder_0,1,2,32,519,519,34,34,1.0,36,1.0588235294117647,0
7789,dolly_plen512_gen64_gpu1_sample_None_call_00001771_builder_0,1,2,32,520,520,34,34,1.0,36,1.0588235294117647,0
7790,dolly_plen512_gen64_gpu1_sample_None_call_00001772_builder_0,1,2,32,521,521,34,34,1.0,36,1.0588235294117647,0
7791,dolly_plen512_gen64_gpu1_sample_None_call_00001773_builder_0,1,2,32,522,522,34,34,1.0,36,1.0588235294117647,0
7792,dolly_plen512_gen64_gpu1_sample_None_call_00001774_builder_0,1,2,32,523,523,34,34,1.0,36,1.0588235294117647,0
7793,dolly_plen512_gen64_gpu1_sample_None_call_00001775_builder_0,1,2,32,524,524,34,34,1.0,36,1.0588235294117647,0
7794,dolly_plen512_gen64_gpu1_sample_None_call_00001776_builder_0,1,2,32,525,525,34,34,1.0,36,1.0588235294117647,0
7795,dolly_plen512_gen64_gpu1_sample_None_call_00001777_builder_0,1,2,32,526,526,34,34,1.0,36,1.0588235294117647,0
7796,dolly_plen512_gen64_gpu1_sample_None_call_00001778_builder_0,1,2,32,527,527,34,34,1.0,36,1.0588235294117647,0
7797,dolly_plen512_gen64_gpu1_sample_None_call_00001779_builder_0,1,2,32,528,528,34,34,1.0,36,1.0588235294117647,0
7798,dolly_plen512_gen64_gpu1_sample_None_call_00001780_builder_0,1,2,32,529,529,34,34,1.0,36,1.0588235294117647,0
7799,dolly_plen512_gen64_gpu1_sample_None_call_00001781_builder_0,1,2,32,530,530,34,34,1.0,36,1.0588235294117647,0
7800,dolly_plen512_gen64_gpu1_sample_None_call_00001782_builder_0,1,2,32,531,531,34,34,1.0,36,1.0588235294117647,0
7801,dolly_plen512_gen64_gpu1_sample_None_call_00001783_builder_0,1,2,32,532,532,34,34,1.0,36,1.0588235294117647,0
7802,dolly_plen512_gen64_gpu1_sample_None_call_00001784_builder_0,1,2,32,533,533,34,34,1.0,36,1.0588235294117647,0
7803,dolly_plen512_gen64_gpu1_sample_None_call_00001785_builder_0,1,2,32,534,534,34,34,1.0,36,1.0588235294117647,0
7804,dolly_plen512_gen64_gpu1_sample_None_call_00001786_builder_0,1,2,32,535,535,34,34,1.0,36,1.0588235294117647,0
7805,dolly_plen512_gen64_gpu1_sample_None_call_00001787_builder_0,1,2,32,536,536,34,34,1.0,36,1.0588235294117647,0
7806,dolly_plen512_gen64_gpu1_sample_None_call_00001788_builder_0,1,2,32,537,537,34,34,1.0,36,1.0588235294117647,0
7807,dolly_plen512_gen64_gpu1_sample_None_call_00001789_builder_0,1,2,32,538,538,34,34,1.0,36,1.0588235294117647,0
7808,dolly_plen512_gen64_gpu1_sample_None_call_00001790_builder_0,1,2,32,539,539,34,34,1.0,36,1.0588235294117647,0
7809,dolly_plen512_gen64_gpu1_sample_None_call_00001791_builder_0,1,2,32,540,540,34,34,1.0,36,1.0588235294117647,0
7810,dolly_plen512_gen64_gpu1_sample_None_call_00001792_builder_0,1,2,32,541,541,34,34,1.0,36,1.0588235294117647,0
7811,dolly_plen512_gen64_gpu1_sample_None_call_00001793_builder_0,1,2,32,542,542,34,34,1.0,36,1.0588235294117647,0
7812,dolly_plen512_gen64_gpu1_sample_None_call_00001794_builder_0,1,2,32,543,543,34,34,1.0,36,1.0588235294117647,0
7813,dolly_plen512_gen64_gpu1_sample_None_call_00001795_builder_0,1,2,32,544,544,34,34,1.0,36,1.0588235294117647,0
7814,dolly_plen512_gen64_gpu1_sample_None_call_00001796_builder_0,1,2,32,545,545,36,36,1.0,36,1.0,0
7815,dolly_plen512_gen64_gpu1_sample_None_call_00001797_builder_0,1,2,32,546,546,36,36,1.0,36,1.0,0
7816,dolly_plen512_gen64_gpu1_sample_None_call_00001798_builder_0,1,2,32,547,547,36,36,1.0,36,1.0,0
7817,dolly_plen512_gen64_gpu1_sample_None_call_00001799_builder_0,1,2,32,548,548,36,36,1.0,36,1.0,0
7818,dolly_plen512_gen64_gpu1_sample_None_call_00001800_builder_0,1,2,32,549,549,36,36,1.0,36,1.0,0
7819,dolly_plen512_gen64_gpu1_sample_None_call_00001801_builder_0,1,2,32,550,550,36,36,1.0,36,1.0,0
7820,dolly_plen512_gen64_gpu1_sample_None_call_00001802_builder_0,1,2,32,551,551,36,36,1.0,36,1.0,0
7821,dolly_plen512_gen64_gpu1_sample_None_call_00001803_builder_0,1,2,32,552,552,36,36,1.0,36,1.0,0
7822,dolly_plen512_gen64_gpu1_sample_None_call_00001804_builder_0,1,2,32,553,553,36,36,1.0,36,1.0,0
7823,dolly_plen512_gen64_gpu1_sample_None_call_00001805_builder_0,1,2,32,554,554,36,36,1.0,36,1.0,0
7824,dolly_plen512_gen64_gpu1_sample_None_call_00001806_builder_0,1,2,32,555,555,36,36,1.0,36,1.0,0
7825,dolly_plen512_gen64_gpu1_sample_None_call_00001807_builder_0,1,2,32,556,556,36,36,1.0,36,1.0,0
7826,dolly_plen512_gen64_gpu1_sample_None_call_00001808_builder_0,1,2,32,557,557,36,36,1.0,36,1.0,0
7827,dolly_plen512_gen64_gpu1_sample_None_call_00001809_builder_0,1,2,32,558,558,36,36,1.0,36,1.0,0
7828,dolly_plen512_gen64_gpu1_sample_None_call_00001810_builder_0,1,2,32,559,559,36,36,1.0,36,1.0,0
7829,dolly_plen512_gen64_gpu1_sample_None_call_00001811_builder_0,1,2,32,560,560,36,36,1.0,36,1.0,0
7830,dolly_plen512_gen64_gpu1_sample_None_call_00001812_builder_0,1,2,32,561,561,36,36,1.0,36,1.0,0
7831,dolly_plen512_gen64_gpu1_sample_None_call_00001813_builder_0,1,2,32,562,562,36,36,1.0,36,1.0,0
7832,dolly_plen512_gen64_gpu1_sample_None_call_00001814_builder_0,1,2,32,563,563,36,36,1.0,36,1.0,0
7833,dolly_plen512_gen64_gpu1_sample_None_call_00001815_builder_0,1,2,32,564,564,36,36,1.0,36,1.0,0
7834,dolly_plen512_gen64_gpu1_sample_None_call_00001816_builder_0,1,2,32,565,565,36,36,1.0,36,1.0,0
7835,dolly_plen512_gen64_gpu1_sample_None_call_00001817_builder_0,1,2,32,566,566,36,36,1.0,36,1.0,0
7836,dolly_plen512_gen64_gpu1_sample_None_call_00001818_builder_0,1,2,32,567,567,36,36,1.0,36,1.0,0
7837,dolly_plen512_gen64_gpu1_sample_None_call_00001819_builder_0,1,2,32,568,568,36,36,1.0,36,1.0,0
7838,dolly_plen512_gen64_gpu1_sample_None_call_00001820_builder_0,1,2,32,569,569,36,36,1.0,36,1.0,0
7839,dolly_plen512_gen64_gpu1_sample_None_call_00001821_builder_0,1,2,32,570,570,36,36,1.0,36,1.0,0
7840,dolly_plen512_gen64_gpu1_sample_None_call_00001822_builder_0,1,2,32,571,571,36,36,1.0,36,1.0,0
7841,dolly_plen512_gen64_gpu1_sample_None_call_00001823_builder_0,1,2,32,572,572,36,36,1.0,36,1.0,0
7842,dolly_plen512_gen64_gpu1_sample_None_call_00001824_builder_0,1,2,32,573,573,36,36,1.0,36,1.0,0
7843,dolly_plen512_gen64_gpu1_sample_None_call_00001825_builder_0,1,2,32,574,574,36,36,1.0,36,1.0,0
7844,dolly_plen512_gen64_gpu1_sample_None_call_00001826_builder_0,1,2,32,575,575,36,36,1.0,36,1.0,0
7845,dolly_plen512_gen64_gpu1_sample_None_call_00001827_builder_0,1,2,32,513,513,34,34,1.0,36,1.0588235294117647,0
7846,dolly_plen512_gen64_gpu1_sample_None_call_00001828_builder_0,1,2,32,514,514,34,34,1.0,36,1.0588235294117647,0
7847,dolly_plen512_gen64_gpu1_sample_None_call_00001829_builder_0,1,2,32,515,515,34,34,1.0,36,1.0588235294117647,0
7848,dolly_plen512_gen64_gpu1_sample_None_call_00001830_builder_0,1,2,32,516,516,34,34,1.0,36,1.0588235294117647,0
7849,dolly_plen512_gen64_gpu1_sample_None_call_00001831_builder_0,1,2,32,517,517,34,34,1.0,36,1.0588235294117647,0
7850,dolly_plen512_gen64_gpu1_sample_None_call_00001832_builder_0,1,2,32,518,518,34,34,1.0,36,1.0588235294117647,0
7851,dolly_plen512_gen64_gpu1_sample_None_call_00001833_builder_0,1,2,32,519,519,34,34,1.0,36,1.0588235294117647,0
7852,dolly_plen512_gen64_gpu1_sample_None_call_00001834_builder_0,1,2,32,520,520,34,34,1.0,36,1.0588235294117647,0
7853,dolly_plen512_gen64_gpu1_sample_None_call_00001835_builder_0,1,2,32,521,521,34,34,1.0,36,1.0588235294117647,0
7854,dolly_plen512_gen64_gpu1_sample_None_call_00001836_builder_0,1,2,32,522,522,34,34,1.0,36,1.0588235294117647,0
7855,dolly_plen512_gen64_gpu1_sample_None_call_00001837_builder_0,1,2,32,523,523,34,34,1.0,36,1.0588235294117647,0
7856,dolly_plen512_gen64_gpu1_sample_None_call_00001838_builder_0,1,2,32,524,524,34,34,1.0,36,1.0588235294117647,0
7857,dolly_plen512_gen64_gpu1_sample_None_call_00001839_builder_0,1,2,32,525,525,34,34,1.0,36,1.0588235294117647,0
7858,dolly_plen512_gen64_gpu1_sample_None_call_00001840_builder_0,1,2,32,526,526,34,34,1.0,36,1.0588235294117647,0
7859,dolly_plen512_gen64_gpu1_sample_None_call_00001841_builder_0,1,2,32,527,527,34,34,1.0,36,1.0588235294117647,0
7860,dolly_plen512_gen64_gpu1_sample_None_call_00001842_builder_0,1,2,32,528,528,34,34,1.0,36,1.0588235294117647,0
7861,dolly_plen512_gen64_gpu1_sample_None_call_00001843_builder_0,1,2,32,529,529,34,34,1.0,36,1.0588235294117647,0
7862,dolly_plen512_gen64_gpu1_sample_None_call_00001844_builder_0,1,2,32,530,530,34,34,1.0,36,1.0588235294117647,0
7863,dolly_plen512_gen64_gpu1_sample_None_call_00001845_builder_0,1,2,32,531,531,34,34,1.0,36,1.0588235294117647,0
7864,dolly_plen512_gen64_gpu1_sample_None_call_00001846_builder_0,1,2,32,532,532,34,34,1.0,36,1.0588235294117647,0
7865,dolly_plen512_gen64_gpu1_sample_None_call_00001847_builder_0,1,2,32,533,533,34,34,1.0,36,1.0588235294117647,0
7866,dolly_plen512_gen64_gpu1_sample_None_call_00001848_builder_0,1,2,32,534,534,34,34,1.0,36,1.0588235294117647,0
7867,dolly_plen512_gen64_gpu1_sample_None_call_00001849_builder_0,1,2,32,535,535,34,34,1.0,36,1.0588235294117647,0
7868,dolly_plen512_gen64_gpu1_sample_None_call_00001850_builder_0,1,2,32,536,536,34,34,1.0,36,1.0588235294117647,0
7869,dolly_plen512_gen64_gpu1_sample_None_call_00001851_builder_0,1,2,32,537,537,34,34,1.0,36,1.0588235294117647,0
7870,dolly_plen512_gen64_gpu1_sample_None_call_00001852_builder_0,1,2,32,538,538,34,34,1.0,36,1.0588235294117647,0
7871,dolly_plen512_gen64_gpu1_sample_None_call_00001853_builder_0,1,2,32,539,539,34,34,1.0,36,1.0588235294117647,0
7872,dolly_plen512_gen64_gpu1_sample_None_call_00001854_builder_0,1,2,32,540,540,34,34,1.0,36,1.0588235294117647,0
7873,dolly_plen512_gen64_gpu1_sample_None_call_00001855_builder_0,1,2,32,541,541,34,34,1.0,36,1.0588235294117647,0
7874,dolly_plen512_gen64_gpu1_sample_None_call_00001856_builder_0,1,2,32,542,542,34,34,1.0,36,1.0588235294117647,0
7875,dolly_plen512_gen64_gpu1_sample_None_call_00001857_builder_0,1,2,32,543,543,34,34,1.0,36,1.0588235294117647,0
7876,dolly_plen512_gen64_gpu1_sample_None_call_00001858_builder_0,1,2,32,544,544,34,34,1.0,36,1.0588235294117647,0
7877,dolly_plen512_gen64_gpu1_sample_None_call_00001859_builder_0,1,2,32,545,545,36,36,1.0,36,1.0,0
7878,dolly_plen512_gen64_gpu1_sample_None_call_00001860_builder_0,1,2,32,546,546,36,36,1.0,36,1.0,0
7879,dolly_plen512_gen64_gpu1_sample_None_call_00001861_builder_0,1,2,32,547,547,36,36,1.0,36,1.0,0
7880,dolly_plen512_gen64_gpu1_sample_None_call_00001862_builder_0,1,2,32,548,548,36,36,1.0,36,1.0,0
7881,dolly_plen512_gen64_gpu1_sample_None_call_00001863_builder_0,1,2,32,549,549,36,36,1.0,36,1.0,0
7882,dolly_plen512_gen64_gpu1_sample_None_call_00001864_builder_0,1,2,32,550,550,36,36,1.0,36,1.0,0
7883,dolly_plen512_gen64_gpu1_sample_None_call_00001865_builder_0,1,2,32,551,551,36,36,1.0,36,1.0,0
7884,dolly_plen512_gen64_gpu1_sample_None_call_00001866_builder_0,1,2,32,552,552,36,36,1.0,36,1.0,0
7885,dolly_plen512_gen64_gpu1_sample_None_call_00001867_builder_0,1,2,32,553,553,36,36,1.0,36,1.0,0
7886,dolly_plen512_gen64_gpu1_sample_None_call_00001868_builder_0,1,2,32,554,554,36,36,1.0,36,1.0,0
7887,dolly_plen512_gen64_gpu1_sample_None_call_00001869_builder_0,1,2,32,555,555,36,36,1.0,36,1.0,0
7888,dolly_plen512_gen64_gpu1_sample_None_call_00001870_builder_0,1,2,32,556,556,36,36,1.0,36,1.0,0
7889,dolly_plen512_gen64_gpu1_sample_None_call_00001871_builder_0,1,2,32,557,557,36,36,1.0,36,1.0,0
7890,dolly_plen512_gen64_gpu1_sample_None_call_00001872_builder_0,1,2,32,558,558,36,36,1.0,36,1.0,0
7891,dolly_plen512_gen64_gpu1_sample_None_call_00001873_builder_0,1,2,32,559,559,36,36,1.0,36,1.0,0
7892,dolly_plen512_gen64_gpu1_sample_None_call_00001874_builder_0,1,2,32,560,560,36,36,1.0,36,1.0,0
7893,dolly_plen512_gen64_gpu1_sample_None_call_00001875_builder_0,1,2,32,561,561,36,36,1.0,36,1.0,0
7894,dolly_plen512_gen64_gpu1_sample_None_call_00001876_builder_0,1,2,32,562,562,36,36,1.0,36,1.0,0
7895,dolly_plen512_gen64_gpu1_sample_None_call_00001877_builder_0,1,2,32,563,563,36,36,1.0,36,1.0,0
7896,dolly_plen512_gen64_gpu1_sample_None_call_00001878_builder_0,1,2,32,564,564,36,36,1.0,36,1.0,0
7897,dolly_plen512_gen64_gpu1_sample_None_call_00001879_builder_0,1,2,32,565,565,36,36,1.0,36,1.0,0
7898,dolly_plen512_gen64_gpu1_sample_None_call_00001880_builder_0,1,2,32,566,566,36,36,1.0,36,1.0,0
7899,dolly_plen512_gen64_gpu1_sample_None_call_00001881_builder_0,1,2,32,567,567,36,36,1.0,36,1.0,0
7900,dolly_plen512_gen64_gpu1_sample_None_call_00001882_builder_0,1,2,32,568,568,36,36,1.0,36,1.0,0
7901,dolly_plen512_gen64_gpu1_sample_None_call_00001883_builder_0,1,2,32,569,569,36,36,1.0,36,1.0,0
7902,dolly_plen512_gen64_gpu1_sample_None_call_00001884_builder_0,1,2,32,570,570,36,36,1.0,36,1.0,0
7903,dolly_plen512_gen64_gpu1_sample_None_call_00001885_builder_0,1,2,32,571,571,36,36,1.0,36,1.0,0
7904,dolly_plen512_gen64_gpu1_sample_None_call_00001886_builder_0,1,2,32,572,572,36,36,1.0,36,1.0,0
7905,dolly_plen512_gen64_gpu1_sample_None_call_00001887_builder_0,1,2,32,573,573,36,36,1.0,36,1.0,0
7906,dolly_plen512_gen64_gpu1_sample_None_call_00001888_builder_0,1,2,32,574,574,36,36,1.0,36,1.0,0
7907,dolly_plen512_gen64_gpu1_sample_None_call_00001889_builder_0,1,2,32,575,575,36,36,1.0,36,1.0,0
7908,dolly_plen512_gen64_gpu1_sample_None_call_00001890_builder_0,1,2,32,513,513,34,34,1.0,36,1.0588235294117647,0
7909,dolly_plen512_gen64_gpu1_sample_None_call_00001891_builder_0,1,2,32,514,514,34,34,1.0,36,1.0588235294117647,0
7910,dolly_plen512_gen64_gpu1_sample_None_call_00001892_builder_0,1,2,32,515,515,34,34,1.0,36,1.0588235294117647,0
7911,dolly_plen512_gen64_gpu1_sample_None_call_00001893_builder_0,1,2,32,516,516,34,34,1.0,36,1.0588235294117647,0
7912,dolly_plen512_gen64_gpu1_sample_None_call_00001894_builder_0,1,2,32,517,517,34,34,1.0,36,1.0588235294117647,0
7913,dolly_plen512_gen64_gpu1_sample_None_call_00001895_builder_0,1,2,32,518,518,34,34,1.0,36,1.0588235294117647,0
7914,dolly_plen512_gen64_gpu1_sample_None_call_00001896_builder_0,1,2,32,519,519,34,34,1.0,36,1.0588235294117647,0
7915,dolly_plen512_gen64_gpu1_sample_None_call_00001897_builder_0,1,2,32,520,520,34,34,1.0,36,1.0588235294117647,0
7916,dolly_plen512_gen64_gpu1_sample_None_call_00001898_builder_0,1,2,32,521,521,34,34,1.0,36,1.0588235294117647,0
7917,dolly_plen512_gen64_gpu1_sample_None_call_00001899_builder_0,1,2,32,522,522,34,34,1.0,36,1.0588235294117647,0
7918,dolly_plen512_gen64_gpu1_sample_None_call_00001900_builder_0,1,2,32,523,523,34,34,1.0,36,1.0588235294117647,0
7919,dolly_plen512_gen64_gpu1_sample_None_call_00001901_builder_0,1,2,32,524,524,34,34,1.0,36,1.0588235294117647,0
7920,dolly_plen512_gen64_gpu1_sample_None_call_00001902_builder_0,1,2,32,525,525,34,34,1.0,36,1.0588235294117647,0
7921,dolly_plen512_gen64_gpu1_sample_None_call_00001903_builder_0,1,2,32,526,526,34,34,1.0,36,1.0588235294117647,0
7922,dolly_plen512_gen64_gpu1_sample_None_call_00001904_builder_0,1,2,32,527,527,34,34,1.0,36,1.0588235294117647,0
7923,dolly_plen512_gen64_gpu1_sample_None_call_00001905_builder_0,1,2,32,528,528,34,34,1.0,36,1.0588235294117647,0
7924,dolly_plen512_gen64_gpu1_sample_None_call_00001906_builder_0,1,2,32,529,529,34,34,1.0,36,1.0588235294117647,0
7925,dolly_plen512_gen64_gpu1_sample_None_call_00001907_builder_0,1,2,32,530,530,34,34,1.0,36,1.0588235294117647,0
7926,dolly_plen512_gen64_gpu1_sample_None_call_00001908_builder_0,1,2,32,531,531,34,34,1.0,36,1.0588235294117647,0
7927,dolly_plen512_gen64_gpu1_sample_None_call_00001909_builder_0,1,2,32,532,532,34,34,1.0,36,1.0588235294117647,0
7928,dolly_plen512_gen64_gpu1_sample_None_call_00001910_builder_0,1,2,32,533,533,34,34,1.0,36,1.0588235294117647,0
7929,dolly_plen512_gen64_gpu1_sample_None_call_00001911_builder_0,1,2,32,534,534,34,34,1.0,36,1.0588235294117647,0
7930,dolly_plen512_gen64_gpu1_sample_None_call_00001912_builder_0,1,2,32,535,535,34,34,1.0,36,1.0588235294117647,0
7931,dolly_plen512_gen64_gpu1_sample_None_call_00001913_builder_0,1,2,32,536,536,34,34,1.0,36,1.0588235294117647,0
7932,dolly_plen512_gen64_gpu1_sample_None_call_00001914_builder_0,1,2,32,537,537,34,34,1.0,36,1.0588235294117647,0
7933,dolly_plen512_gen64_gpu1_sample_None_call_00001915_builder_0,1,2,32,538,538,34,34,1.0,36,1.0588235294117647,0
7934,dolly_plen512_gen64_gpu1_sample_None_call_00001916_builder_0,1,2,32,539,539,34,34,1.0,36,1.0588235294117647,0
7935,dolly_plen512_gen64_gpu1_sample_None_call_00001917_builder_0,1,2,32,540,540,34,34,1.0,36,1.0588235294117647,0
7936,dolly_plen512_gen64_gpu1_sample_None_call_00001918_builder_0,1,2,32,541,541,34,34,1.0,36,1.0588235294117647,0
7937,dolly_plen512_gen64_gpu1_sample_None_call_00001919_builder_0,1,2,32,542,542,34,34,1.0,36,1.0588235294117647,0
7938,dolly_plen512_gen64_gpu1_sample_None_call_00001920_builder_0,1,2,32,543,543,34,34,1.0,36,1.0588235294117647,0
7939,dolly_plen512_gen64_gpu1_sample_None_call_00001921_builder_0,1,2,32,544,544,34,34,1.0,36,1.0588235294117647,0
7940,dolly_plen512_gen64_gpu1_sample_None_call_00001922_builder_0,1,2,32,545,545,36,36,1.0,36,1.0,0
7941,dolly_plen512_gen64_gpu1_sample_None_call_00001923_builder_0,1,2,32,546,546,36,36,1.0,36,1.0,0
7942,dolly_plen512_gen64_gpu1_sample_None_call_00001924_builder_0,1,2,32,547,547,36,36,1.0,36,1.0,0
7943,dolly_plen512_gen64_gpu1_sample_None_call_00001925_builder_0,1,2,32,548,548,36,36,1.0,36,1.0,0
7944,dolly_plen512_gen64_gpu1_sample_None_call_00001926_builder_0,1,2,32,549,549,36,36,1.0,36,1.0,0
7945,dolly_plen512_gen64_gpu1_sample_None_call_00001927_builder_0,1,2,32,550,550,36,36,1.0,36,1.0,0
7946,dolly_plen512_gen64_gpu1_sample_None_call_00001928_builder_0,1,2,32,551,551,36,36,1.0,36,1.0,0
7947,dolly_plen512_gen64_gpu1_sample_None_call_00001929_builder_0,1,2,32,552,552,36,36,1.0,36,1.0,0
7948,dolly_plen512_gen64_gpu1_sample_None_call_00001930_builder_0,1,2,32,553,553,36,36,1.0,36,1.0,0
7949,dolly_plen512_gen64_gpu1_sample_None_call_00001931_builder_0,1,2,32,554,554,36,36,1.0,36,1.0,0
7950,dolly_plen512_gen64_gpu1_sample_None_call_00001932_builder_0,1,2,32,555,555,36,36,1.0,36,1.0,0
7951,dolly_plen512_gen64_gpu1_sample_None_call_00001933_builder_0,1,2,32,556,556,36,36,1.0,36,1.0,0
7952,dolly_plen512_gen64_gpu1_sample_None_call_00001934_builder_0,1,2,32,557,557,36,36,1.0,36,1.0,0
7953,dolly_plen512_gen64_gpu1_sample_None_call_00001935_builder_0,1,2,32,558,558,36,36,1.0,36,1.0,0
7954,dolly_plen512_gen64_gpu1_sample_None_call_00001936_builder_0,1,2,32,559,559,36,36,1.0,36,1.0,0
7955,dolly_plen512_gen64_gpu1_sample_None_call_00001937_builder_0,1,2,32,560,560,36,36,1.0,36,1.0,0
7956,dolly_plen512_gen64_gpu1_sample_None_call_00001938_builder_0,1,2,32,561,561,36,36,1.0,36,1.0,0
7957,dolly_plen512_gen64_gpu1_sample_None_call_00001939_builder_0,1,2,32,562,562,36,36,1.0,36,1.0,0
7958,dolly_plen512_gen64_gpu1_sample_None_call_00001940_builder_0,1,2,32,563,563,36,36,1.0,36,1.0,0
7959,dolly_plen512_gen64_gpu1_sample_None_call_00001941_builder_0,1,2,32,564,564,36,36,1.0,36,1.0,0
7960,dolly_plen512_gen64_gpu1_sample_None_call_00001942_builder_0,1,2,32,565,565,36,36,1.0,36,1.0,0
7961,dolly_plen512_gen64_gpu1_sample_None_call_00001943_builder_0,1,2,32,566,566,36,36,1.0,36,1.0,0
7962,dolly_plen512_gen64_gpu1_sample_None_call_00001944_builder_0,1,2,32,567,567,36,36,1.0,36,1.0,0
7963,dolly_plen512_gen64_gpu1_sample_None_call_00001945_builder_0,1,2,32,568,568,36,36,1.0,36,1.0,0
7964,dolly_plen512_gen64_gpu1_sample_None_call_00001946_builder_0,1,2,32,569,569,36,36,1.0,36,1.0,0
7965,dolly_plen512_gen64_gpu1_sample_None_call_00001947_builder_0,1,2,32,570,570,36,36,1.0,36,1.0,0
7966,dolly_plen512_gen64_gpu1_sample_None_call_00001948_builder_0,1,2,32,571,571,36,36,1.0,36,1.0,0
7967,dolly_plen512_gen64_gpu1_sample_None_call_00001949_builder_0,1,2,32,572,572,36,36,1.0,36,1.0,0
7968,dolly_plen512_gen64_gpu1_sample_None_call_00001950_builder_0,1,2,32,573,573,36,36,1.0,36,1.0,0
7969,dolly_plen512_gen64_gpu1_sample_None_call_00001951_builder_0,1,2,32,574,574,36,36,1.0,36,1.0,0
7970,dolly_plen512_gen64_gpu1_sample_None_call_00001952_builder_0,1,2,32,575,575,36,36,1.0,36,1.0,0
7971,dolly_plen512_gen64_gpu1_sample_None_call_00001953_builder_0,1,2,32,513,513,34,34,1.0,36,1.0588235294117647,0
7972,dolly_plen512_gen64_gpu1_sample_None_call_00001954_builder_0,1,2,32,514,514,34,34,1.0,36,1.0588235294117647,0
7973,dolly_plen512_gen64_gpu1_sample_None_call_00001955_builder_0,1,2,32,515,515,34,34,1.0,36,1.0588235294117647,0
7974,dolly_plen512_gen64_gpu1_sample_None_call_00001956_builder_0,1,2,32,516,516,34,34,1.0,36,1.0588235294117647,0
7975,dolly_plen512_gen64_gpu1_sample_None_call_00001957_builder_0,1,2,32,517,517,34,34,1.0,36,1.0588235294117647,0
7976,dolly_plen512_gen64_gpu1_sample_None_call_00001958_builder_0,1,2,32,518,518,34,34,1.0,36,1.0588235294117647,0
7977,dolly_plen512_gen64_gpu1_sample_None_call_00001959_builder_0,1,2,32,519,519,34,34,1.0,36,1.0588235294117647,0
7978,dolly_plen512_gen64_gpu1_sample_None_call_00001960_builder_0,1,2,32,520,520,34,34,1.0,36,1.0588235294117647,0
7979,dolly_plen512_gen64_gpu1_sample_None_call_00001961_builder_0,1,2,32,521,521,34,34,1.0,36,1.0588235294117647,0
7980,dolly_plen512_gen64_gpu1_sample_None_call_00001962_builder_0,1,2,32,522,522,34,34,1.0,36,1.0588235294117647,0
7981,dolly_plen512_gen64_gpu1_sample_None_call_00001963_builder_0,1,2,32,523,523,34,34,1.0,36,1.0588235294117647,0
7982,dolly_plen512_gen64_gpu1_sample_None_call_00001964_builder_0,1,2,32,524,524,34,34,1.0,36,1.0588235294117647,0
7983,dolly_plen512_gen64_gpu1_sample_None_call_00001965_builder_0,1,2,32,525,525,34,34,1.0,36,1.0588235294117647,0
7984,dolly_plen512_gen64_gpu1_sample_None_call_00001966_builder_0,1,2,32,526,526,34,34,1.0,36,1.0588235294117647,0
7985,dolly_plen512_gen64_gpu1_sample_None_call_00001967_builder_0,1,2,32,527,527,34,34,1.0,36,1.0588235294117647,0
7986,dolly_plen512_gen64_gpu1_sample_None_call_00001968_builder_0,1,2,32,528,528,34,34,1.0,36,1.0588235294117647,0
7987,dolly_plen512_gen64_gpu1_sample_None_call_00001969_builder_0,1,2,32,529,529,34,34,1.0,36,1.0588235294117647,0
7988,dolly_plen512_gen64_gpu1_sample_None_call_00001970_builder_0,1,2,32,530,530,34,34,1.0,36,1.0588235294117647,0
7989,dolly_plen512_gen64_gpu1_sample_None_call_00001971_builder_0,1,2,32,531,531,34,34,1.0,36,1.0588235294117647,0
7990,dolly_plen512_gen64_gpu1_sample_None_call_00001972_builder_0,1,2,32,532,532,34,34,1.0,36,1.0588235294117647,0
7991,dolly_plen512_gen64_gpu1_sample_None_call_00001973_builder_0,1,2,32,533,533,34,34,1.0,36,1.0588235294117647,0
